datetime,jp,jpHokk,jpToh,jpTok,jpChub,jpHoku,jpKan,jpChug,jpShi,jpKyu
2026-06-10 15:00:00+09:00,9.57,9.01,9.01,19.0,18.46,13.25,13.25,0.01,0.01,0.01
2026-06-10 15:30:00+09:00,16.01,12.0,12.0,25.0,20.75,14.07,14.07,0.01,0.01,0.01
2026-06-10 16:00:00+09:00,16.21,17.44,17.44,20.0,20.0,15.93,15.93,0.01,0.01,0.01
2026-06-10 16:30:00+09:00,17.02,19.1,19.1,19.1,19.1,17.27,17.27,3.0,0.01,3.0
2026-06-10 17:00:00+09:00,17.66,20.0,20.0,20.0,20.0,15.93,15.93,9.15,0.01,9.15
2026-06-10 17:30:00+09:00,18.22,22.0,22.0,22.0,22.0,16.01,16.01,9.36,0.01,9.36
2026-06-10 18:00:00+09:00,18.98,26.98,26.98,26.98,26.98,15.41,15.41,10.44,3.0,10.44
2026-06-10 18:30:00+09:00,20.1,30.0,30.0,30.0,30.0,15.41,15.41,14.45,11.23,14.45
2026-06-10 19:00:00+09:00,20.32,30.0,30.0,30.0,30.0,14.45,14.45,14.45,11.52,14.45
2026-06-10 19:30:00+09:00,20.0,30.0,30.0,30.0,30.0,14.07,14.07,14.07,11.23,14.07
2026-06-10 20:00:00+09:00,19.46,23.73,23.73,23.73,23.73,15.41,15.41,12.51,5.0,12.51
2026-06-10 20:30:00+09:00,18.98,24.8,24.8,24.8,24.8,13.86,13.86,13.5,3.0,13.5
2026-06-10 21:00:00+09:00,18.41,20.0,20.0,20.0,20.0,14.07,14.07,12.0,3.0,12.0
2026-06-10 21:30:00+09:00,17.95,19.11,19.11,19.11,19.11,14.07,14.07,10.44,3.0,10.44
2026-06-10 22:00:00+09:00,18.18,20.13,20.13,20.13,20.13,14.07,14.07,10.44,3.0,10.44
2026-06-10 22:30:00+09:00,18.76,26.0,26.0,26.0,26.0,13.86,13.86,9.86,2.9,9.86
2026-06-10 23:00:00+09:00,18.48,25.95,25.95,25.95,25.95,11.01,11.01,9.86,2.9,9.86
2026-06-10 23:30:00+09:00,17.8,17.21,21.02,21.02,21.02,9.4,9.4,9.4,2.5,9.4
2026-06-11 00:00:00+09:00,16.46,17.74,17.74,17.74,17.74,9.31,9.31,9.31,9.31,9.31
2026-06-11 00:30:00+09:00,16.01,16.75,17.52,17.52,17.52,9.31,9.31,9.31,9.31,9.31
2026-06-11 01:00:00+09:00,16.23,16.84,17.71,17.71,17.71,9.39,9.39,9.39,2.9,9.39
2026-06-11 01:30:00+09:00,15.41,17.39,18.38,18.38,18.38,9.15,9.15,9.15,9.15,9.15
2026-06-11 02:00:00+09:00,16.21,18.41,18.41,18.41,18.41,9.31,9.31,9.31,9.31,9.31
2026-06-11 02:30:00+09:00,16.92,18.64,18.64,18.64,18.64,9.31,9.31,9.31,9.31,9.31
2026-06-11 03:00:00+09:00,17.43,18.72,18.72,18.72,18.72,13.4,13.4,9.4,2.9,9.4
2026-06-11 03:30:00+09:00,17.43,17.54,19.2,19.2,19.2,14.01,14.01,9.39,2.9,9.39
2026-06-11 04:00:00+09:00,17.44,17.53,19.33,19.33,19.33,14.01,14.01,9.4,3.0,9.4
2026-06-11 04:30:00+09:00,17.45,17.49,19.41,19.41,19.41,14.01,14.01,9.4,3.0,9.4
2026-06-11 05:00:00+09:00,17.44,15.64,19.0,19.0,19.0,19.0,19.0,9.4,3.0,9.4
2026-06-11 05:30:00+09:00,16.34,12.0,17.69,17.69,17.69,13.3,13.3,9.31,0.02,9.31
2026-06-11 06:00:00+09:00,15.0,12.0,17.92,17.92,17.06,9.04,9.04,9.04,0.02,9.04
2026-06-11 06:30:00+09:00,10.42,9.56,9.56,17.45,16.57,2.6,2.6,2.0,2.0,2.0
2026-06-11 07:00:00+09:00,9.14,8.92,8.92,17.91,11.43,2.9,2.9,0.01,0.01,0.01
2026-06-11 07:30:00+09:00,8.5,7.52,7.52,17.69,11.32,3.5,3.5,0.01,0.01,0.01
2026-06-11 08:00:00+09:00,10.0,3.0,3.0,17.87,11.43,10.99,10.99,0.01,0.01,0.01
2026-06-11 08:30:00+09:00,9.55,2.0,2.0,18.08,11.66,11.66,11.66,0.01,0.01,0.01
2026-06-11 09:00:00+09:00,9.31,1.0,1.0,17.96,13.25,13.25,13.25,0.01,0.01,0.01
2026-06-11 09:30:00+09:00,9.04,0.01,0.01,17.75,11.92,11.92,11.92,0.01,0.01,0.01
2026-06-11 10:00:00+09:00,7.58,0.01,0.01,17.44,11.45,11.45,11.45,0.01,0.01,0.01
2026-06-11 10:30:00+09:00,7.58,0.01,0.01,17.4,11.39,11.39,11.39,0.01,0.01,0.01
2026-06-11 11:00:00+09:00,7.72,0.01,0.01,17.16,13.25,13.25,13.25,0.01,0.01,0.01
2026-06-11 11:30:00+09:00,8.0,0.01,0.01,16.58,12.5,12.5,12.5,0.01,0.01,0.01
2026-06-11 12:00:00+09:00,3.02,0.01,0.01,16.21,11.23,11.23,11.23,0.01,0.01,0.01
2026-06-11 12:30:00+09:00,2.9,0.01,0.01,16.34,11.37,11.37,11.37,0.01,0.01,0.01
2026-06-11 13:00:00+09:00,8.0,0.5,0.5,17.66,16.01,16.01,16.01,0.01,0.01,0.01
2026-06-11 13:30:00+09:00,9.31,2.0,2.0,18.44,16.52,16.52,16.52,0.01,0.01,0.01
2026-06-11 14:00:00+09:00,9.0,5.0,5.0,21.5,16.64,14.01,14.01,0.01,0.01,0.01
2026-06-11 14:30:00+09:00,9.05,8.95,8.95,18.38,16.77,14.07,14.07,0.01,0.01,0.01
2026-06-11 15:00:00+09:00,9.19,9.05,9.05,19.0,16.67,14.01,14.01,0.01,0.01,0.01
2026-06-11 15:30:00+09:00,15.41,15.74,15.74,27.24,17.1,16.01,16.01,0.01,0.01,0.01
2026-06-11 16:00:00+09:00,13.25,15.75,19.02,19.02,19.02,14.07,14.07,0.01,0.01,0.01
2026-06-11 16:30:00+09:00,16.2,15.63,20.55,20.55,18.97,14.07,14.07,2.0,0.01,2.0
2026-06-11 17:00:00+09:00,17.13,17.13,22.39,22.39,19.52,13.82,13.82,9.04,0.01,9.04
2026-06-11 17:30:00+09:00,17.64,17.38,25.0,25.0,19.8,13.86,13.86,9.31,2.0,9.31
2026-06-11 18:00:00+09:00,18.48,17.51,27.24,27.24,24.81,13.82,13.82,9.4,9.4,9.4
2026-06-11 18:30:00+09:00,20.0,20.92,30.05,30.05,30.05,13.86,13.86,12.61,4.0,12.61
2026-06-11 19:00:00+09:00,19.24,27.24,27.24,27.24,27.24,13.82,13.82,13.82,5.0,13.82
2026-06-11 19:30:00+09:00,18.72,27.24,27.24,27.24,27.24,13.0,13.0,13.0,3.0,13.0
2026-06-11 20:00:00+09:00,18.51,27.24,27.24,27.24,27.24,12.4,12.4,12.4,11.52,12.4
2026-06-11 20:30:00+09:00,18.13,22.0,22.0,22.0,22.0,10.76,10.76,10.76,10.76,10.76
2026-06-11 21:00:00+09:00,18.03,25.95,25.95,25.95,25.95,10.42,10.42,10.42,8.0,10.42
2026-06-11 21:30:00+09:00,17.43,18.71,19.63,19.63,19.63,10.6,10.6,10.42,4.0,10.42
2026-06-11 22:00:00+09:00,17.44,18.05,19.94,19.94,19.94,13.25,13.25,10.42,4.0,10.42
2026-06-11 22:30:00+09:00,17.9,17.3,26.97,26.97,26.97,10.0,10.0,9.86,3.0,9.86
2026-06-11 23:00:00+09:00,17.93,17.32,27.0,27.0,27.0,13.25,13.25,9.86,3.0,9.86
2026-06-11 23:30:00+09:00,17.41,17.38,20.0,20.0,20.0,13.25,13.25,9.39,3.0,9.39
2026-06-12 00:00:00+09:00,16.6,15.49,18.46,18.46,18.2,12.5,12.5,9.4,9.4,9.4
2026-06-12 00:30:00+09:00,16.5,15.46,18.62,18.62,18.58,9.66,9.66,9.66,9.66,9.66
2026-06-12 01:00:00+09:00,16.01,15.57,18.49,18.49,18.41,9.86,9.86,9.86,9.86,9.86
2026-06-12 01:30:00+09:00,16.0,15.73,18.61,18.61,18.39,9.47,9.47,9.47,9.47,9.47
2026-06-12 02:00:00+09:00,16.06,16.06,18.45,18.45,18.45,9.39,9.39,9.39,9.39,9.39
2026-06-12 02:30:00+09:00,16.58,16.45,18.98,18.98,18.84,9.63,9.63,9.63,9.63,9.63
2026-06-12 03:00:00+09:00,16.33,16.85,18.84,18.84,18.84,9.55,9.55,9.55,9.55,9.55
2026-06-12 03:30:00+09:00,16.89,17.16,19.5,19.5,19.5,9.66,9.66,9.66,9.66,9.66
2026-06-12 04:00:00+09:00,16.95,16.8,20.0,20.0,20.0,9.4,9.4,9.4,9.4,9.4
2026-06-12 04:30:00+09:00,16.96,8.95,20.0,20.0,20.0,9.54,9.54,9.54,9.54,9.54
2026-06-12 05:00:00+09:00,16.89,8.95,19.35,19.35,19.35,13.25,13.25,9.86,9.86,9.86
2026-06-12 05:30:00+09:00,16.21,8.95,18.24,18.24,18.24,9.86,9.86,9.86,9.86,9.86
2026-06-12 06:00:00+09:00,15.45,8.95,18.36,18.36,16.95,9.39,9.39,9.39,9.39,9.39
2026-06-12 06:30:00+09:00,12.15,8.95,16.6,17.77,16.0,8.4,8.4,8.4,8.4,8.4
2026-06-12 07:00:00+09:00,10.04,8.95,15.0,17.54,12.15,7.49,7.49,3.0,3.0,3.0
2026-06-12 07:30:00+09:00,8.83,8.95,8.95,17.45,12.15,9.0,9.0,0.01,0.01,0.01
2026-06-12 08:00:00+09:00,9.31,8.38,8.38,17.45,12.15,9.47,9.47,0.01,0.01,0.01
2026-06-12 08:30:00+09:00,9.86,4.0,4.0,17.79,12.17,12.17,12.17,0.01,0.01,0.01
2026-06-12 09:00:00+09:00,9.4,2.05,2.05,17.79,13.25,13.25,13.25,0.01,0.01,0.01
2026-06-12 09:30:00+09:00,8.42,1.0,1.0,17.45,12.15,12.15,12.15,0.01,0.01,0.01
2026-06-12 10:00:00+09:00,3.55,0.01,0.01,16.34,12.15,12.15,12.15,0.01,0.01,0.01
2026-06-12 10:30:00+09:00,2.9,0.01,0.01,16.28,12.15,12.15,12.15,0.01,0.01,0.01
2026-06-12 11:00:00+09:00,8.0,0.01,0.01,16.6,13.0,13.0,13.0,0.01,0.01,0.01
2026-06-12 11:30:00+09:00,8.04,0.01,0.01,16.34,13.25,13.25,13.25,0.01,0.01,0.01
2026-06-12 12:00:00+09:00,3.0,0.01,0.01,16.21,11.43,9.47,9.47,0.01,0.01,0.01
2026-06-12 12:30:00+09:00,2.5,0.01,0.01,16.24,11.58,10.0,10.0,0.01,0.01,0.01
2026-06-12 13:00:00+09:00,7.51,2.0,2.0,17.29,15.0,15.0,15.0,0.01,0.01,0.01
2026-06-12 13:30:00+09:00,9.04,4.37,4.37,17.43,16.64,16.64,16.64,0.01,0.01,0.01
2026-06-12 14:00:00+09:00,9.06,9.03,9.03,18.98,16.79,14.01,14.01,0.01,0.01,0.01
2026-06-12 14:30:00+09:00,9.04,10.57,10.57,17.71,16.54,14.07,14.07,0.01,0.01,0.01
2026-06-12 15:00:00+09:00,9.66,10.08,10.08,18.98,16.77,14.07,14.07,0.01,0.01,0.01
2026-06-12 15:30:00+09:00,15.48,15.0,15.0,35.83,17.04,15.96,15.96,0.01,0.01,0.01
2026-06-12 16:00:00+09:00,14.45,17.16,17.16,20.01,15.0,15.0,15.0,7.47,2.05,7.47
2026-06-12 16:30:00+09:00,16.52,19.67,19.67,30.0,17.29,15.93,15.93,9.04,0.01,9.04
2026-06-12 17:00:00+09:00,16.27,18.36,18.36,21.0,18.45,14.07,14.07,9.04,0.01,9.04
2026-06-12 17:30:00+09:00,17.42,25.0,25.0,28.0,28.0,15.93,15.93,9.15,5.0,9.15
2026-06-12 18:00:00+09:00,17.73,25.0,25.0,27.0,27.0,13.0,13.0,13.0,9.0,13.0
2026-06-12 18:30:00+09:00,18.87,30.0,30.0,30.0,30.0,14.01,14.01,14.01,3.0,14.01
2026-06-12 19:00:00+09:00,18.84,30.19,30.19,30.19,30.19,14.01,14.01,14.01,3.0,14.01
2026-06-12 19:30:00+09:00,18.02,28.5,28.5,28.5,28.5,13.25,13.25,13.25,3.0,13.25
2026-06-12 20:00:00+09:00,17.4,19.69,19.69,19.69,19.69,13.18,13.18,13.18,11.82,13.18
2026-06-12 20:30:00+09:00,17.0,19.58,19.58,19.58,19.58,13.25,13.25,13.25,13.25,13.25
2026-06-12 21:00:00+09:00,16.71,18.61,18.61,18.61,18.61,13.86,13.86,13.86,13.86,13.86
2026-06-12 21:30:00+09:00,17.08,19.98,19.98,19.98,19.98,13.25,13.25,13.25,13.25,13.25
2026-06-12 22:00:00+09:00,17.1,18.98,18.98,18.98,18.98,14.45,14.45,14.45,14.45,14.45
2026-06-12 22:30:00+09:00,17.71,21.5,21.5,21.5,21.5,14.45,14.45,14.45,14.45,14.45
2026-06-12 23:00:00+09:00,17.71,21.5,21.5,21.5,21.5,14.45,14.45,14.45,14.45,14.45
2026-06-12 23:30:00+09:00,17.45,19.98,19.98,19.98,19.98,14.45,14.45,14.45,14.45,14.45
2026-06-13 00:00:00+09:00,18.06,19.59,19.59,19.59,19.59,14.28,14.28,14.28,14.28,13.0
2026-06-13 00:30:00+09:00,18.05,19.59,19.59,19.59,19.59,14.06,14.06,14.06,14.06,14.06
2026-06-13 01:00:00+09:00,17.59,18.76,18.76,18.76,18.76,10.6,10.6,10.6,10.6,10.5
2026-06-13 01:30:00+09:00,17.28,18.61,18.61,18.61,18.61,9.86,9.86,9.86,9.86,9.86
2026-06-13 02:00:00+09:00,16.92,18.42,18.42,18.42,18.42,9.86,9.86,9.86,9.86,9.86
2026-06-13 02:30:00+09:00,16.65,18.31,18.31,18.31,18.31,10.42,10.42,10.42,10.42,10.42
2026-06-13 03:00:00+09:00,16.88,18.5,18.5,18.5,18.5,13.44,13.44,13.44,13.44,10.99
2026-06-13 03:30:00+09:00,17.18,18.7,18.7,18.7,18.7,12.38,12.38,12.38,12.38,12.38
2026-06-13 04:00:00+09:00,16.88,18.52,18.52,18.52,18.52,12.0,12.0,12.0,12.0,12.0
2026-06-13 04:30:00+09:00,17.13,18.52,18.52,18.52,18.43,13.44,13.44,13.44,13.44,12.0
2026-06-13 05:00:00+09:00,16.49,17.61,17.97,17.97,17.97,12.0,12.0,12.0,12.0,11.0
2026-06-13 05:30:00+09:00,13.81,17.05,17.13,17.13,17.13,10.42,10.42,10.42,10.42,10.42
2026-06-13 06:00:00+09:00,16.0,13.96,13.96,18.43,12.63,9.86,9.86,9.86,9.86,9.86
2026-06-13 06:30:00+09:00,10.38,8.89,8.89,17.0,10.63,9.14,8.48,8.48,8.48,8.48
2026-06-13 07:00:00+09:00,9.2,7.0,7.0,16.49,9.14,9.14,9.14,9.14,9.14,9.14
2026-06-13 07:30:00+09:00,7.73,1.0,1.0,16.26,9.4,9.4,9.4,9.4,2.9,0.04
2026-06-13 08:00:00+09:00,6.0,0.01,0.01,15.96,8.0,8.0,8.0,8.0,0.02,0.5
2026-06-13 08:30:00+09:00,3.01,0.01,0.01,16.0,5.4,5.4,5.4,5.4,0.01,0.01
2026-06-13 09:00:00+09:00,1.5,0.01,0.01,12.0,3.01,3.01,3.01,3.01,0.01,0.01
2026-06-13 09:30:00+09:00,0.94,0.01,0.01,15.11,1.0,1.0,1.0,1.0,0.01,0.01
2026-06-13 10:00:00+09:00,0.04,0.01,0.01,10.62,0.04,0.04,0.04,0.04,0.01,0.01
2026-06-13 10:30:00+09:00,0.01,0.01,0.01,10.7,0.02,0.02,0.02,0.02,0.01,0.01
2026-06-13 11:00:00+09:00,0.05,0.01,0.01,15.0,0.6,0.6,0.6,0.6,0.01,0.01
2026-06-13 11:30:00+09:00,0.01,0.01,0.01,11.24,0.04,0.04,0.04,0.04,0.01,0.01
2026-06-13 12:00:00+09:00,0.02,0.01,0.01,12.5,0.04,0.04,0.04,0.04,0.01,0.01
2026-06-13 12:30:00+09:00,0.05,0.01,0.01,14.19,0.85,0.85,0.85,0.85,0.01,0.01
2026-06-13 13:00:00+09:00,1.0,0.01,0.01,14.19,1.5,1.5,1.5,1.5,0.01,0.01
2026-06-13 13:30:00+09:00,3.0,0.01,0.01,16.05,3.01,3.01,3.01,3.01,0.01,0.01
2026-06-13 14:00:00+09:00,8.0,0.01,0.01,16.4,8.84,8.84,8.84,8.84,0.01,0.01
2026-06-13 14:30:00+09:00,7.73,0.01,0.01,10.63,10.63,10.63,10.63,10.0,0.01,0.01
2026-06-13 15:00:00+09:00,7.73,1.0,1.0,15.11,7.0,7.0,7.0,7.0,0.01,0.01
2026-06-13 15:30:00+09:00,10.28,4.37,4.37,16.84,10.63,7.51,7.51,7.51,1.0,7.51
2026-06-13 16:00:00+09:00,7.69,8.6,8.6,15.11,10.52,7.48,7.48,7.48,7.48,7.48
2026-06-13 16:30:00+09:00,10.52,14.2,14.2,17.97,10.63,8.5,8.5,8.5,8.5,8.5
2026-06-13 17:00:00+09:00,12.0,16.54,18.09,18.09,11.76,9.2,9.2,9.2,9.2,9.2
2026-06-13 17:30:00+09:00,15.0,17.01,19.31,19.31,11.93,9.42,9.42,9.42,0.01,9.42
2026-06-13 18:00:00+09:00,16.06,17.08,21.6,21.6,12.07,9.42,9.42,9.42,0.01,9.42
2026-06-13 18:30:00+09:00,16.84,23.82,23.82,23.82,14.0,9.86,9.86,9.86,1.0,9.86
2026-06-13 19:00:00+09:00,16.84,23.66,23.66,23.66,16.92,10.42,10.42,10.42,2.9,10.42
2026-06-13 19:30:00+09:00,16.84,22.0,22.0,22.0,12.88,12.88,12.88,12.88,2.51,12.88
2026-06-13 20:00:00+09:00,16.58,20.58,20.58,20.58,17.21,10.42,10.42,10.42,10.42,10.42
2026-06-13 20:30:00+09:00,16.58,20.37,20.37,20.37,17.21,13.0,13.0,13.0,13.0,13.0
2026-06-13 21:00:00+09:00,16.3,19.31,19.31,19.31,18.0,13.0,13.0,13.0,13.0,13.0
2026-06-13 21:30:00+09:00,16.16,19.43,19.43,19.43,18.31,10.42,10.42,10.42,10.42,10.42
2026-06-13 22:00:00+09:00,15.62,18.92,18.92,18.92,17.37,13.44,13.44,13.44,13.44,13.44
2026-06-13 22:30:00+09:00,16.57,23.82,23.82,23.82,17.26,9.86,9.86,9.86,9.86,9.86
2026-06-13 23:00:00+09:00,16.3,21.0,21.0,21.0,17.26,9.42,9.42,9.42,9.42,9.42
2026-06-13 23:30:00+09:00,16.34,19.78,19.78,19.78,17.11,9.86,9.86,9.86,0.02,9.86
2026-06-14 00:00:00+09:00,15.01,17.97,17.97,17.97,11.94,10.42,10.42,10.42,2.9,10.42
2026-06-14 00:30:00+09:00,13.0,17.97,17.97,17.97,11.96,9.86,9.86,9.86,9.86,9.86
2026-06-14 01:00:00+09:00,13.01,17.8,17.95,17.95,12.01,10.29,10.29,10.29,10.29,10.29
2026-06-14 01:30:00+09:00,12.0,17.7,17.7,17.7,11.93,9.54,9.54,9.54,9.54,9.54
2026-06-14 02:00:00+09:00,11.94,17.7,17.7,17.7,11.96,9.4,9.4,9.4,9.4,9.4
2026-06-14 02:30:00+09:00,12.0,17.96,17.96,17.96,11.96,9.54,9.54,9.54,9.54,9.54
2026-06-14 03:00:00+09:00,12.24,17.96,17.96,17.96,12.24,9.86,9.86,9.86,9.86,9.86
2026-06-14 03:30:00+09:00,13.44,18.16,18.16,18.16,12.67,9.5,9.5,9.5,9.5,9.5
2026-06-14 04:00:00+09:00,14.45,18.16,18.16,18.16,14.47,9.86,9.86,9.86,9.86,9.86
2026-06-14 04:30:00+09:00,14.45,17.96,17.96,17.96,16.61,10.42,10.42,10.42,10.42,10.42
2026-06-14 05:00:00+09:00,12.0,17.55,17.55,17.55,13.0,10.0,10.0,10.0,10.0,10.0
2026-06-14 05:30:00+09:00,9.86,16.45,16.45,16.45,11.86,9.54,9.54,9.54,9.54,9.54
2026-06-14 06:00:00+09:00,12.67,10.37,10.37,17.92,12.1,9.54,9.54,9.54,9.54,9.54
2026-06-14 06:30:00+09:00,10.0,8.47,8.47,17.16,11.49,8.1,8.1,8.1,8.1,8.1
2026-06-14 07:00:00+09:00,9.5,3.5,3.5,16.95,8.1,8.1,8.1,8.1,8.1,8.1
2026-06-14 07:30:00+09:00,8.71,0.01,0.01,16.73,8.07,8.07,8.07,8.07,8.07,8.07
2026-06-14 08:00:00+09:00,8.49,0.01,0.01,16.88,8.0,8.0,8.0,8.0,2.9,8.0
2026-06-14 08:30:00+09:00,5.84,0.01,0.01,16.84,5.57,5.57,5.57,5.57,4.0,5.57
2026-06-14 09:00:00+09:00,5.0,0.01,0.01,16.84,5.99,5.99,5.99,5.99,5.99,5.99
2026-06-14 09:30:00+09:00,2.5,0.01,0.01,16.62,3.6,3.6,3.6,3.6,2.0,3.6
2026-06-14 10:00:00+09:00,2.05,0.01,0.01,16.4,2.5,2.5,2.5,2.5,1.0,2.5
2026-06-14 10:30:00+09:00,1.01,0.01,0.01,15.11,2.05,2.05,2.05,2.05,1.0,2.05
2026-06-14 11:00:00+09:00,2.05,0.01,0.01,16.0,2.9,2.9,2.9,2.9,1.0,2.9
2026-06-14 11:30:00+09:00,2.9,0.01,0.01,15.72,3.0,3.0,3.0,3.0,2.0,3.0
2026-06-14 12:00:00+09:00,5.84,0.01,0.01,16.97,5.31,5.31,5.31,5.31,2.05,5.31
2026-06-14 12:30:00+09:00,8.86,0.01,0.01,17.85,7.8,7.8,7.8,7.8,2.9,7.8
2026-06-14 13:00:00+09:00,9.4,0.01,0.01,17.97,9.24,9.24,9.24,9.24,9.24,9.24
2026-06-14 13:30:00+09:00,10.51,0.01,0.01,18.37,9.4,9.4,9.4,9.4,9.4,9.4
2026-06-14 14:00:00+09:00,10.42,0.01,0.01,19.57,9.54,9.54,9.54,9.54,9.54,9.54
2026-06-14 14:30:00+09:00,9.02,0.01,0.01,16.88,10.52,10.52,10.52,10.42,10.42,10.42
2026-06-14 15:00:00+09:00,9.78,0.01,0.01,17.96,11.61,10.42,10.42,10.42,10.42,10.42
2026-06-14 15:30:00+09:00,12.13,5.0,5.0,18.44,12.06,11.82,11.82,11.82,11.82,11.82
2026-06-14 16:00:00+09:00,12.1,9.21,9.21,19.25,11.2,11.2,11.2,11.2,11.2,11.2
2026-06-14 16:30:00+09:00,16.84,17.89,17.89,25.29,11.78,11.78,11.78,11.78,11.78,11.78
2026-06-14 17:00:00+09:00,16.88,21.27,21.27,22.0,11.0,11.0,11.0,11.0,11.0,11.0
2026-06-14 17:30:00+09:00,17.92,17.35,23.95,25.29,12.54,12.54,12.54,12.54,12.54,12.54
2026-06-14 18:00:00+09:00,18.9,21.61,21.61,33.52,19.8,13.82,13.82,13.82,2.9,13.82
2026-06-14 18:30:00+09:00,19.33,23.0,23.0,44.4,19.98,13.82,13.82,13.82,2.9,13.82
2026-06-14 19:00:00+09:00,19.31,25.0,25.0,45.0,18.72,13.82,13.82,13.82,3.0,13.82
2026-06-14 19:30:00+09:00,18.4,25.0,25.0,30.0,16.92,12.49,12.49,12.49,2.9,12.49
2026-06-14 20:00:00+09:00,17.92,25.29,25.29,25.29,17.43,10.42,10.42,10.42,10.42,10.42
2026-06-14 20:30:00+09:00,17.24,22.0,22.0,22.0,17.43,10.42,10.42,10.42,10.42,10.42
2026-06-14 21:00:00+09:00,17.05,21.5,21.5,21.5,17.89,10.42,10.42,10.42,10.42,10.42
2026-06-14 21:30:00+09:00,16.84,20.29,20.29,20.29,17.24,10.42,10.42,10.42,10.42,10.42
2026-06-14 22:00:00+09:00,16.84,19.19,19.19,19.19,17.39,13.44,13.44,13.44,13.44,13.44
2026-06-14 22:30:00+09:00,16.84,19.03,19.03,19.03,17.31,11.39,11.39,11.39,11.39,11.39
2026-06-14 23:00:00+09:00,16.59,18.49,18.49,18.49,17.45,13.28,13.28,13.28,13.28,13.28
2026-06-14 23:30:00+09:00,15.67,18.03,18.03,18.03,17.13,9.86,9.86,9.86,9.86,9.86
2026-06-15 00:00:00+09:00,17.31,19.11,19.11,19.11,17.31,10.42,10.42,10.42,10.42,10.42
2026-06-15 00:30:00+09:00,16.43,18.34,18.34,18.34,17.32,9.4,9.4,9.4,9.4,9.4
2026-06-15 01:00:00+09:00,15.0,18.32,18.32,18.32,17.26,9.34,9.34,9.34,9.34,9.34
2026-06-15 01:30:00+09:00,13.6,18.15,18.15,18.15,17.31,9.24,9.24,9.24,9.24,9.24
2026-06-15 02:00:00+09:00,13.8,18.16,18.16,18.16,17.31,9.38,9.38,9.38,9.38,9.38
2026-06-15 02:30:00+09:00,14.45,18.2,18.2,18.2,17.39,10.42,10.42,10.42,10.42,10.42
2026-06-15 03:00:00+09:00,15.06,18.22,18.22,18.22,17.66,10.42,10.42,10.42,10.42,10.42
2026-06-15 03:30:00+09:00,16.13,18.34,18.34,18.34,18.13,13.09,13.09,13.09,13.09,13.09
2026-06-15 04:00:00+09:00,16.58,18.34,18.34,18.34,18.34,10.42,10.42,10.42,10.42,10.42
2026-06-15 04:30:00+09:00,16.52,18.34,18.34,18.34,18.34,13.44,13.44,13.44,13.44,10.42
2026-06-15 05:00:00+09:00,16.67,18.53,18.53,18.53,18.53,13.0,13.0,13.0,13.0,11.0
2026-06-15 05:30:00+09:00,16.17,18.34,18.34,18.34,18.34,9.86,9.86,9.86,9.86,9.86
2026-06-15 06:00:00+09:00,16.24,18.39,18.39,18.39,18.39,10.42,10.42,10.42,10.42,10.42
2026-06-15 06:30:00+09:00,15.57,18.34,18.34,18.34,18.34,9.54,9.54,9.54,9.54,9.54
2026-06-15 07:00:00+09:00,15.5,18.86,18.86,18.86,18.86,9.03,9.03,9.03,9.03,9.03
2026-06-15 07:30:00+09:00,15.84,19.62,19.62,19.62,19.62,8.33,8.33,8.33,8.33,8.33
2026-06-15 08:00:00+09:00,16.32,17.71,17.71,20.26,20.26,9.24,9.24,9.24,9.24,9.24
2026-06-15 08:30:00+09:00,16.84,17.16,17.16,30.0,19.75,11.0,11.0,9.86,9.86,9.86
2026-06-15 09:00:00+09:00,16.84,16.69,16.69,35.0,19.75,16.24,16.24,9.24,9.24,9.24
2026-06-15 09:30:00+09:00,16.78,15.5,15.5,43.5,18.79,16.24,16.24,9.24,9.24,9.24
2026-06-15 10:00:00+09:00,15.35,11.11,11.11,29.41,19.74,18.01,18.01,7.82,3.0,7.82
2026-06-15 10:30:00+09:00,12.85,9.32,9.32,25.12,18.69,16.5,16.5,7.82,2.9,7.82
2026-06-15 11:00:00+09:00,13.5,9.2,9.04,29.0,18.15,18.15,18.15,9.4,2.05,4.41
2026-06-15 11:30:00+09:00,11.93,9.2,9.01,19.66,17.72,17.72,17.72,9.39,1.0,2.5
2026-06-15 12:00:00+09:00,9.2,8.63,8.63,19.59,15.0,9.76,9.76,2.5,0.01,0.01
2026-06-15 12:30:00+09:00,8.94,8.46,8.46,18.7,15.0,9.76,9.76,6.84,0.01,0.01
2026-06-15 13:00:00+09:00,12.5,9.2,8.55,25.02,17.72,15.62,15.62,7.82,2.0,2.5
2026-06-15 13:30:00+09:00,15.6,9.2,9.01,30.0,20.0,20.0,20.0,8.28,5.0,8.28
2026-06-15 14:00:00+09:00,15.96,9.2,9.07,30.0,24.5,15.62,15.62,7.92,7.92,7.92
2026-06-15 14:30:00+09:00,15.5,9.24,9.24,23.0,19.73,14.28,14.28,9.24,9.24,9.24
2026-06-15 15:00:00+09:00,16.16,10.06,10.06,25.02,18.5,14.06,14.06,9.86,9.86,9.86
2026-06-15 15:30:00+09:00,16.98,9.2,9.2,34.4,22.0,14.21,14.21,14.21,14.21,14.21
2026-06-15 16:00:00+09:00,15.46,15.46,15.46,19.15,19.15,13.44,13.44,9.86,9.86,9.86
2026-06-15 16:30:00+09:00,16.85,17.59,17.59,21.6,21.6,13.82,13.82,10.42,10.42,10.42
